Date,VNINDEX,VN30,VN100,VNMIDCAP,VNSMALLCAP,VNX50,VNFINLEAD,VNFINSELECT,VNDIAMOND,HNXINDEX,UPCOMINDEX,E1VFVN30,FUEVFVND,FUEDCMID,FUEIP100,FUESSV30,FUESSVFL,FUESSV50,FUEVN100,FUEMAV30,FUEMAVND,FUEKIV30,FUEKIVFS
2016-06-13,,,,,,,,,,,,10.0,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,9.9,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,9.9,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,9.9,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,9.8,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,9.9,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,9.9,,,,,,,,,,,
2016-06-22,,,,,,,,,,,,9.9,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,9.9,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,9.7,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,9.7,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,9.7,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,9.8,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,9.9,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,10.1,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,10.0,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,10.1,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,10.1,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,10.2,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,10.2,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,10.2,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,10.2,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,10.4,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,10.3,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,10.5,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,10.4,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,10.5,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,10.5,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,10.4,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,10.2,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,10.2,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,10.2,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,10.2,,,,,,,,,,,
2016-07-28,,,,,,,,,,,,10.3,,,,,,,,,,,
2016-07-29,,,,,,,,,,,,10.3,,,,,,,,,,,
2016-08-01,,,,,,,,,,,,10.2,,,,,,,,,,,
2016-08-02,,,,,,,,,,,,10.1,,,,,,,,,,,
2016-08-03,,,,,,,,,,,,10.0,,,,,,,,,,,
2016-08-04,,,,,,,,,,,,10.0,,,,,,,,,,,
2016-08-05,,,,,,,,,,,,9.8,,,,,,,,,,,
2016-08-08,,,,,,,,,,,,9.8,,,,,,,,,,,
2016-08-09,,,,,,,,,,,,9.9,,,,,,,,,,,
2016-08-10,,,,,,,,,,,,10.0,,,,,,,,,,,
2016-08-11,,,,,,,,,,,,10.1,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,10.3,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,10.2,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,10.3,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,10.4,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,10.4,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,10.4,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,10.4,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,10.4,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,10.4,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,10.4,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,10.5,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,10.6,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,10.6,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,10.6,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,10.6,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,10.6,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,10.6,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,10.5,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,10.6,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,10.6,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,10.5,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,10.5,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,10.58,,,,,,,,,,,
2016-09-15,,,,,,,,,,,,10.46,,,,,,,,,,,
2016-09-16,,,,,,,,,,,,10.46,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,10.4,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,10.4,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,10.6,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,10.75,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,10.75,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,10.79,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,10.72,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,10.88,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,10.84,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,10.86,,,,,,,,,,,
2016-10-03,,,,,,,,,,,,10.8,,,,,,,,,,,
2016-10-04,,,,,,,,,,,,10.7,,,,,,,,,,,
2016-10-05,,,,,,,,,,,,10.7,,,,,,,,,,,
2016-10-06,,,,,,,,,,,,10.77,,,,,,,,,,,
2016-10-07,,,,,,,,,,,,10.64,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,10.6,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,10.56,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,10.56,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,10.6,,,,,,,,,,,
2016-10-14,,,,,,,,,,,,10.66,,,,,,,,,,,
2016-10-17,,,,,,,,,,,,10.59,,,,,,,,,,,
2016-10-18,,,,,,,,,,,,10.64,,,,,,,,,,,
2016-10-19,,,,,,,,,,,,10.6,,,,,,,,,,,
2016-10-20,,,,,,,,,,,,10.6,,,,,,,,,,,
2016-10-21,,,,,,,,,,,,10.64,,,,,,,,,,,
2016-10-24,,,,,,,,,,,,10.64,,,,,,,,,,,
2016-10-25,,,,,,,,,,,,10.45,,,,,,,,,,,
2016-10-26,,,,,,,,,,,,10.39,,,,,,,,,,,
2016-10-27,,,,,,,,,,,,10.39,,,,,,,,,,,
2016-10-28,,,,,,,,,,,,10.39,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,10.52,,,,,,,,,,,
2016-11-01,,,,,,,,,,,,10.4,,,,,,,,,,,
2016-11-02,,,,,,,,,,,,10.38,,,,,,,,,,,
2016-11-03,,,,,,,,,,,,10.21,,,,,,,,,,,
2016-11-04,,,,,,,,,,,,10.2,,,,,,,,,,,
2016-11-07,,,,,,,,,,,,10.3,,,,,,,,,,,
2016-11-08,,,,,,,,,,,,10.4,,,,,,,,,,,
2016-11-09,,,,,,,,,,,,10.2,,,,,,,,,,,
2016-11-10,,,,,,,,,,,,10.31,,,,,,,,,,,
2016-11-11,,,,,,,,,,,,10.31,,,,,,,,,,,
2016-11-14,,,,,,,,,,,,10.31,,,,,,,,,,,
2016-11-15,,,,,,,,,,,,10.31,,,,,,,,,,,
2016-11-16,,,,,,,,,,,,10.3,,,,,,,,,,,
2016-11-17,,,,,,,,,,,,10.3,,,,,,,,,,,
2016-11-18,,,,,,,,,,,,10.3,,,,,,,,,,,
2016-11-21,,,,,,,,,,,,10.3,,,,,,,,,,,
2016-11-22,,,,,,,,,,,,10.3,,,,,,,,,,,
2016-11-23,,,,,,,,,,,,10.3,,,,,,,,,,,
2016-11-24,,,,,,,,,,,,10.5,,,,,,,,,,,
2016-11-25,,,,,,,,,,,,10.45,,,,,,,,,,,
2016-11-28,,,,,,,,,,,,10.24,,,,,,,,,,,
2016-11-29,,,,,,,,,,,,10.18,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,10.13,,,,,,,,,,,
2016-12-01,,,,,,,,,,,,10.26,,,,,,,,,,,
2016-12-02,,,,,,,,,,,,10.19,,,,,,,,,,,
2016-12-05,,,,,,,,,,,,10.15,,,,,,,,,,,
2016-12-06,,,,,,,,,,,,9.99,,,,,,,,,,,
2016-12-07,,,,,,,,,,,,9.97,,,,,,,,,,,
2016-12-08,,,,,,,,,,,,10.01,,,,,,,,,,,
2016-12-09,,,,,,,,,,,,10.05,,,,,,,,,,,
2016-12-12,,,,,,,,,,,,9.98,,,,,,,,,,,
2016-12-13,,,,,,,,,,,,9.9,,,,,,,,,,,
2016-12-14,,,,,,,,,,,,9.85,,,,,,,,,,,
2016-12-15,,,,,,,,,,,,9.9,,,,,,,,,,,
2016-12-16,,,,,,,,,,,,9.9,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,10.11,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,10.05,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,10.05,,,,,,,,,,,
2016-12-22,,,,,,,,,,,,10.04,,,,,,,,,,,
2016-12-23,,,,,,,,,,,,10.0,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,10.06,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,10.09,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,10.08,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,10.12,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,10.17,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,10.19,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,10.25,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,10.29,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,10.35,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,10.37,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,10.37,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,10.43,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,10.43,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,10.41,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,10.34,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,10.34,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,10.36,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,10.36,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,10.36,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,10.36,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,10.41,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,10.45,,,,,,,,,,,
2017-02-02,,,,,,,,,,,,10.52,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,10.61,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,10.6,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,10.65,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,10.67,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,10.7,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,10.73,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,10.76,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,10.76,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,10.84,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,10.9,,,,,,,,,,,
2017-02-17,,,,,,,,,,,,10.89,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,10.8,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,10.92,,,,,,,,,,,
2017-02-22,,,,,,,,,,,,10.9,,,,,,,,,,,
2017-02-23,,,,,,,,,,,,10.86,,,,,,,,,,,
2017-02-24,,,,,,,,,,,,10.87,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,10.82,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,10.82,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,10.7,,,,,,,,,,,
2017-03-02,,,,,,,,,,,,10.72,,,,,,,,,,,
2017-03-03,,,,,,,,,,,,10.69,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,10.74,,,,,,,,,,,
2017-03-07,,,,,,,,,,,,10.75,,,,,,,,,,,
2017-03-08,,,,,,,,,,,,10.79,,,,,,,,,,,
2017-03-09,,,,,,,,,,,,10.83,,,,,,,,,,,
2017-03-10,,,,,,,,,,,,10.86,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,10.86,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,10.89,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,10.85,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,10.85,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,10.9,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,11.0,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,11.03,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,11.08,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,11.18,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,11.32,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,11.29,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,11.25,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,11.32,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,11.32,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,11.3,,,,,,,,,,,
2017-04-03,,,,,,,,,,,,11.34,,,,,,,,,,,
2017-04-04,,,,,,,,,,,,11.37,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,11.36,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,11.29,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,11.4,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,11.39,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,11.38,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,11.34,,,,,,,,,,,
2017-04-14,,,,,,,,,,,,11.14,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,11.0,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,10.96,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,11.08,,,,,,,,,,,
2017-04-20,,,,,,,,,,,,11.04,,,,,,,,,,,
2017-04-21,,,,,,,,,,,,11.03,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,10.95,,,,,,,,,,,
2017-04-25,,,,,,,,,,,,10.92,,,,,,,,,,,
2017-04-26,,,,,,,,,,,,10.99,,,,,,,,,,,
2017-04-27,,,,,,,,,,,,11.14,,,,,,,,,,,
2017-04-28,,,,,,,,,,,,11.14,,,,,,,,,,,
2017-05-03,,,,,,,,,,,,11.18,,,,,,,,,,,
2017-05-04,,,,,,,,,,,,11.21,,,,,,,,,,,
2017-05-05,,,,,,,,,,,,11.23,,,,,,,,,,,
2017-05-08,,,,,,,,,,,,11.19,,,,,,,,,,,
2017-05-09,,,,,,,,,,,,11.24,,,,,,,,,,,
2017-05-10,,,,,,,,,,,,11.35,,,,,,,,,,,
2017-05-11,,,,,,,,,,,,11.32,,,,,,,,,,,
2017-05-12,,,,,,,,,,,,11.3,,,,,,,,,,,
2017-05-15,,,,,,,,,,,,11.37,,,,,,,,,,,
2017-05-16,,,,,,,,,,,,11.41,,,,,,,,,,,
2017-05-17,,,,,,,,,,,,11.38,,,,,,,,,,,
2017-05-18,,,,,,,,,,,,11.4,,,,,,,,,,,
2017-05-19,,,,,,,,,,,,11.46,,,,,,,,,,,
2017-05-22,,,,,,,,,,,,11.6,,,,,,,,,,,
2017-05-23,,,,,,,,,,,,11.61,,,,,,,,,,,
2017-05-24,,,,,,,,,,,,11.78,,,,,,,,,,,
2017-05-25,,,,,,,,,,,,11.7,,,,,,,,,,,
2017-05-26,,,,,,,,,,,,11.77,,,,,,,,,,,
2017-05-29,,,,,,,,,,,,11.85,,,,,,,,,,,
2017-05-30,,,,,,,,,,,,11.83,,,,,,,,,,,
2017-05-31,,,,,,,,,,,,11.61,,,,,,,,,,,
2017-06-01,,,,,,,,,,,,11.79,,,,,,,,,,,
2017-06-02,,,,,,,,,,,,11.78,,,,,,,,,,,
2017-06-05,,,,,,,,,,,,11.84,,,,,,,,,,,
2017-06-06,,,,,,,,,,,,11.91,,,,,,,,,,,
2017-06-07,,,,,,,,,,,,12.1,,,,,,,,,,,
2017-06-08,,,,,,,,,,,,12.04,,,,,,,,,,,
2017-06-09,,,,,,,,,,,,12.13,,,,,,,,,,,
2017-06-12,,,,,,,,,,,,12.09,,,,,,,,,,,
2017-06-13,,,,,,,,,,,,12.14,,,,,,,,,,,
2017-06-14,,,,,,,,,,,,12.24,,,,,,,,,,,
2017-06-15,,,,,,,,,,,,12.26,,,,,,,,,,,
2017-06-16,,,,,,,,,,,,12.3,,,,,,,,,,,
2017-06-19,,,,,,,,,,,,12.37,,,,,,,,,,,
2017-06-20,,,,,,,,,,,,12.46,,,,,,,,,,,
2017-06-21,,,,,,,,,,,,12.37,,,,,,,,,,,
2017-06-22,,,,,,,,,,,,12.45,,,,,,,,,,,
2017-06-23,,,,,,,,,,,,12.37,,,,,,,,,,,
2017-06-26,,,,,,,,,,,,12.45,,,,,,,,,,,
2017-06-27,,,,,,,,,,,,12.39,,,,,,,,,,,
2017-06-28,,,,,,,,,,,,12.36,,,,,,,,,,,
2017-06-29,,,,,,,,,,,,12.49,,,,,,,,,,,
2017-06-30,,,,,,,,,,,,12.56,,,,,,,,,,,
2017-07-03,,,,,,,,,,,,12.63,,,,,,,,,,,
2017-07-04,,,,,,,,,,,,12.57,,,,,,,,,,,
2017-07-05,,,,,,,,,,,,13.4,,,,,,,,,,,
2017-07-06,,,,,,,,,,,,12.65,,,,,,,,,,,
2017-07-07,,,,,,,,,,,,12.6,,,,,,,,,,,
2017-07-10,,,,,,,,,,,,12.3,,,,,,,,,,,
2017-07-11,,,,,,,,,,,,12.38,,,,,,,,,,,
2017-07-12,,,,,,,,,,,,12.44,,,,,,,,,,,
2017-07-13,,,,,,,,,,,,12.44,,,,,,,,,,,
2017-07-14,,,,,,,,,,,,12.47,,,,,,,,,,,
2017-07-17,,,,,,,,,,,,12.27,,,,,,,,,,,
2017-07-18,,,,,,,,,,,,12.02,,,,,,,,,,,
2017-07-19,,,,,,,,,,,,12.14,,,,,,,,,,,
2017-07-20,,,,,,,,,,,,12.11,,,,,,,,,,,
2017-07-21,,,,,,,,,,,,12.04,,,,,,,,,,,
2017-07-24,,,,,,,,,,,,12.03,,,,,,,,,,,
2017-07-25,,,,,,,,,,,,12.0,,,,,,,,,,,
2017-07-26,,,,,,,,,,,,12.14,,,,,,,,,,,
2017-07-27,,,,,,,,,,,,12.14,,,,,,,,,,,
2017-07-28,,,,,,,,,,,,12.27,,,,,,,,,,,
2017-07-31,,,,,,,,,,,,12.35,,,,,,,,,,,
2017-08-01,,,,,,,,,,,,12.44,,,,,,,,,,,
2017-08-02,,,,,,,,,,,,12.43,,,,,,,,,,,
2017-08-03,,,,,,,,,,,,12.36,,,,,,,,,,,
2017-08-04,,,,,,,,,,,,12.38,,,,,,,,,,,
2017-08-07,,,,,,,,,,,,12.49,,,,,,,,,,,
2017-08-08,,,,,,,,,,,,12.43,,,,,,,,,,,
2017-08-09,,,,,,,,,,,,12.3,,,,,,,,,,,
2017-08-10,,,,,,,,,,,,12.2,,,,,,,,,,,
2017-08-11,,,,,,,,,,,,12.19,,,,,,,,,,,
2017-08-14,,,,,,,,,,,,12.25,,,,,,,,,,,
2017-08-15,,,,,,,,,,,,12.22,,,,,,,,,,,
2017-08-16,,,,,,,,,,,,12.27,,,,,,,,,,,
2017-08-17,,,,,,,,,,,,12.22,,,,,,,,,,,
2017-08-18,,,,,,,,,,,,12.22,,,,,,,,,,,
2017-08-21,,,,,,,,,,,,12.18,,,,,,,,,,,
2017-08-22,,,,,,,,,,,,12.17,,,,,,,,,,,
2017-08-23,,,,,,,,,,,,12.12,,,,,,,,,,,
2017-08-24,769.77,747.72,739.9,1024.11,907.25,1146.75,,,,102.28404,54.26116,12.29,,,,,,,,,,,
2017-08-25,771.63,751.14,742.81,1025.68,911.53,1152.78,,,,102.63611,54.35428,12.26,,,,,,,,,,,
2017-08-28,777.26,758.02,749.08,1032.72,911.63,1165.81,,,,103.90162,54.2937,12.39,,,,,,,,,,,
2017-08-29,774.03,754.59,746.7,1033.61,904.84,1162.0,,,,103.51851,54.454857,12.39,,,,,,,,,,,
2017-08-30,778.65,764.57,754.8,1035.69,904.59,1175.21,,,,103.33771,54.35581,12.46,,,,,,,,,,,
2017-08-31,782.76,770.08,758.17,1031.58,903.23,1182.7,,,,103.88199,54.471794,12.63,,,,,,,,,,,
2017-09-01,788.73,774.06,762.08,1034.63,909.22,1188.62,,,,103.80542,54.455738,12.69,,,,,,,,,,,
2017-09-05,792.31,777.02,764.04,1031.83,905.18,1193.19,,,,104.38342,54.42785,12.73,,,,,,,,,,,
2017-09-06,793.55,776.97,763.26,1028.91,903.29,1192.61,,,,104.500145,54.27893,12.75,,,,,,,,,,,
2017-09-07,796.72,779.2,765.3,1032.79,902.87,1194.94,,,,104.61011,54.335262,12.82,,,,,,,,,,,
2017-09-08,801.2,784.74,769.2,1031.81,903.06,1201.36,,,,103.91588,54.39697,12.8,,,,,,,,,,,
2017-09-11,797.47,779.58,763.5,1021.66,896.19,1191.66,,,,102.887505,54.34829,12.82,,,,,,,,,,,
2017-09-12,799.94,782.54,766.76,1028.67,902.65,1197.45,,,,103.723206,54.454845,12.81,,,,,,,,,,,
2017-09-13,802.78,786.43,771.38,1040.37,910.2,1205.54,,,,104.43204,54.51199,12.82,,,,,,,,,,,
2017-09-14,806.32,789.41,773.89,1041.51,914.41,1208.8,,,,104.38255,54.57029,13.04,,,,,,,,,,,
2017-09-15,805.82,789.49,774.0,1042.33,922.41,1206.93,,,,104.48564,54.613544,13.02,,,,,,,,,,,
2017-09-18,807.87,793.7,777.94,1046.65,929.15,1215.46,,,,105.13286,54.53812,13.06,,,,,,,,,,,
2017-09-19,805.93,792.68,776.98,1045.81,929.73,1213.81,,,,104.72818,54.43953,13.12,,,,,,,,,,,
2017-09-20,805.86,790.48,775.94,1048.83,930.07,1211.62,,,,105.1797,54.568222,13.04,,,,,,,,,,,
2017-09-21,803.93,786.41,773.53,1052.85,929.82,1207.59,,,,105.75113,54.48481,12.96,,,,,,,,,,,
2017-09-22,807.13,789.7,776.05,1053.88,934.81,1213.22,,,,106.516815,54.545963,12.95,,,,,,,,,,,
2017-09-25,805.58,789.89,775.84,1051.63,932.92,1215.17,,,,107.33716,54.42692,13.0,,,,,,,,,,,
2017-09-26,805.35,791.05,777.14,1053.98,929.79,1218.26,,,,107.90608,54.264526,13.0,,,,,,,,,,,
2017-09-27,803.77,788.31,774.31,1047.61,925.4,1213.95,,,,107.51619,54.179623,12.95,,,,,,,,,,,
2017-09-28,804.82,790.75,774.77,1039.03,919.72,1215.45,,,,107.42647,54.162106,13.06,,,,,,,,,,,
2017-09-29,804.42,792.72,776.75,1041.86,913.72,1219.24,,,,107.65506,54.386147,13.0,,,,,,,,,,,
2017-10-02,802.23,790.7,773.87,1034.06,904.13,1214.92,,,,107.51093,54.167774,12.96,,,,,,,,,,,
2017-10-03,798.0,787.02,770.05,1027.61,900.15,1208.69,,,,106.532036,53.898598,12.9,,,,,,,,,,,
2017-10-04,805.66,795.76,777.94,1035.63,910.98,1222.67,,,,107.43209,53.88306,13.05,,,,,,,,,,,
2017-10-05,805.23,797.42,778.83,1032.71,911.29,1223.44,,,,106.96083,54.005497,13.11,,,,,,,,,,,
2017-10-06,807.8,800.42,781.12,1033.51,914.0,1228.55,,,,107.979,54.098145,13.15,,,,,,,,,,,
2017-10-09,808.96,801.49,782.37,1036.92,915.08,1232.31,,,,108.74646,54.14132,13.2,,,,,,,,,,,
2017-10-10,810.65,805.3,786.47,1045.15,916.08,1238.58,,,,108.567726,54.098083,13.25,,,,,,,,,,,
2017-10-11,813.95,806.83,787.63,1043.28,918.11,1241.43,,,,108.650375,54.12278,13.31,,,,,,,,,,,
2017-10-12,815.87,809.6,789.56,1043.16,922.97,1243.31,,,,108.378944,54.23322,13.4,,,,,,,,,,,
2017-10-13,820.95,815.47,794.5,1045.21,921.46,1252.94,,,,109.108215,53.96766,13.42,,,,,,,,,,,
2017-10-16,819.43,811.85,791.23,1043.17,923.96,1247.88,,,,109.30323,54.323097,13.42,,,,,,,,,,,
2017-10-17,828.29,818.48,796.24,1043.23,923.34,1256.77,,,,109.84438,54.39523,13.46,,,,,,,,,,,
2017-10-18,827.72,816.84,793.55,1034.47,915.39,1254.08,,,,109.42897,54.236977,13.46,,,,,,,,,,,
2017-10-19,828.93,817.39,793.67,1032.83,920.06,1253.46,,,,109.08459,54.54068,13.48,,,,,,,,,,,
2017-10-20,826.84,813.99,789.24,1021.02,914.99,1245.86,,,,108.14174,54.38269,13.4,,,,,,,,,,,
2017-10-23,820.04,809.36,782.76,1001.72,903.95,1234.56,,,,106.2421,53.78633,13.35,,,,,,,,,,,
2017-10-24,825.24,815.24,787.76,1005.56,905.94,1242.4,,,,106.68669,53.29249,13.41,,,,,,10.7,,,,,
2017-10-25,830.69,821.45,792.8,1008.41,904.46,1252.17,,,,107.40019,52.79685,13.56,,,,,,10.95,,,,,
2017-10-26,830.11,822.53,791.64,995.46,897.69,1250.58,,,,106.31487,52.590935,13.52,,,,,,10.95,,,,,
2017-10-27,840.37,834.91,801.3,996.1,899.99,1269.59,,,,106.451385,52.58685,13.72,,,,,,10.95,,,,,
2017-10-30,845.2,837.52,801.07,981.39,894.29,1270.95,,,,105.97689,52.658096,13.84,,,,,,10.8,,,,,
2017-10-31,837.28,831.62,795.48,972.59,883.21,1260.77,,,,105.158295,52.50509,13.78,,,,,,10.8,,,,,
2017-11-01,842.71,835.38,798.0,967.89,872.91,1266.56,,,,104.9767,52.300774,13.75,,,,,,10.8,,,,,
2017-11-02,833.09,827.66,790.1,949.27,860.57,1252.78,,,,103.42151,52.204163,13.71,,,,,,10.75,,,,,
2017-11-03,843.73,840.04,800.26,957.56,866.09,1271.07,,,,104.36291,52.78813,13.71,,,,,,10.75,,,,,
2017-11-06,849.09,844.73,807.09,975.76,876.03,1281.18,,,,105.092316,53.300774,13.86,,,,,,10.8,,,,,
2017-11-07,850.33,846.03,808.93,978.06,878.28,1283.65,,,,104.82979,53.158802,13.96,,,,,,11.0,,,,,
2017-11-08,859.7,853.57,816.63,982.3,880.85,1298.39,,,,105.738106,52.9374,14.13,,,,,,11.1,,,,,
2017-11-09,860.4,853.05,818.4,986.28,881.14,1300.76,,,,105.865036,52.7791,14.02,,,,,,11.22,,,,,
2017-11-10,868.21,858.55,823.35,988.68,885.0,1309.07,,,,106.37348,52.837425,14.15,,,,,,11.2,,,,,
2017-11-13,879.34,868.11,833.07,991.19,881.44,1324.22,,,,106.78733,52.4659,14.22,,,,,,11.27,,,,,
2017-11-14,880.9,871.08,835.41,996.39,879.19,1328.29,,,,107.06447,52.661285,14.33,,,,,,11.34,,,,,
2017-11-15,882.59,877.58,841.62,1003.55,879.52,1338.0,,,,107.48244,52.88132,14.57,,,,,,11.43,,,,,
2017-11-16,892.8,890.01,853.32,1017.63,885.61,1356.62,,,,108.293335,53.075153,14.61,,,,,,11.4,,,,,
2017-11-17,890.69,887.41,851.46,1014.18,882.89,1353.44,,,,108.31195,52.984497,14.65,,,,,,11.21,,,,,
